,Label,nb_pixels
1463,Sugar,0
1464,Fish,0
1465,Flower,1572825
1466,Gravel,0
1467,Sugar,0
1468,Fish,119034
1469,Flower,0
1470,Gravel,313807
1471,Sugar,175523
1472,Fish,1253416
1473,Flower,0
1474,Gravel,0
1475,Sugar,0
1476,Fish,0
1477,Flower,0
1478,Gravel,0
1479,Sugar,795498
1480,Fish,0
1481,Flower,0
1482,Gravel,0
1483,Sugar,317921
1484,Fish,0
1485,Flower,0
1486,Gravel,0
1487,Sugar,388367
1488,Fish,301312
1489,Flower,2066189
1490,Gravel,0
1491,Sugar,387323
1492,Fish,0
1493,Flower,0
1494,Gravel,0
1495,Sugar,887180
1496,Fish,0
1497,Flower,1294488
1498,Gravel,0
1499,Sugar,677320
1500,Fish,0
1501,Flower,962256
1502,Gravel,0
1503,Sugar,308466
1504,Fish,611526
1505,Flower,0
1506,Gravel,972425
1507,Sugar,334317
1508,Fish,0
1509,Flower,2342691
1510,Gravel,0
1511,Sugar,0
1512,Fish,219700
1513,Flower,0
1514,Gravel,282419
1515,Sugar,898322
1516,Fish,0
1517,Flower,1306162
1518,Gravel,0
1519,Sugar,0
1520,Fish,0
1521,Flower,1469199
1522,Gravel,406636
1523,Sugar,182720
1524,Fish,244404
1525,Flower,0
1526,Gravel,0
1527,Sugar,526734
1528,Fish,1647121
1529,Flower,824171
1530,Gravel,0
1531,Sugar,0
1532,Fish,0
1533,Flower,345365
1534,Gravel,0
1535,Sugar,462226
1536,Fish,0
1537,Flower,1017908
1538,Gravel,0
1539,Sugar,0
1540,Fish,0
1541,Flower,0
1542,Gravel,1875068
1543,Sugar,1015388
1544,Fish,1414573
1545,Flower,0
1546,Gravel,0
1547,Sugar,0
1548,Fish,0
1549,Flower,0
1550,Gravel,335118
1551,Sugar,369644
1552,Fish,641420
1553,Flower,535487
1554,Gravel,0
1555,Sugar,1194569
1556,Fish,0
1557,Flower,0
1558,Gravel,1756412
1559,Sugar,114774
1560,Fish,641719
1561,Flower,651840
1562,Gravel,285522
1563,Sugar,747859
1564,Fish,1136634
1565,Flower,0
1566,Gravel,0
1567,Sugar,0
1568,Fish,934254
1569,Flower,444620
1570,Gravel,0
1571,Sugar,0
1572,Fish,0
1573,Flower,1042162
1574,Gravel,0
1575,Sugar,305040
1576,Fish,1590682
1577,Flower,709156
1578,Gravel,0
1579,Sugar,0
1580,Fish,1453631
1581,Flower,848162
1582,Gravel,0
1583,Sugar,336474
1584,Fish,497624
1585,Flower,843314
1586,Gravel,0
1587,Sugar,527332
1588,Fish,667819
1589,Flower,0
1590,Gravel,513920
1591,Sugar,341110
1592,Fish,267444
1593,Flower,692984
1594,Gravel,0
1595,Sugar,443136
1596,Fish,475707
1597,Flower,687752
1598,Gravel,282468
1599,Sugar,706630
1600,Fish,0
1601,Flower,636740
1602,Gravel,0
1603,Sugar,477257
1604,Fish,1045228
1605,Flower,0
1606,Gravel,810105
1607,Sugar,516816
1608,Fish,304328
1609,Flower,957938
1610,Gravel,757890
1611,Sugar,360230
1612,Fish,0
1613,Flower,904316
1614,Gravel,787044
1615,Sugar,420980
1616,Fish,112336
1617,Flower,1299404
1618,Gravel,0
1619,Sugar,244397
1620,Fish,1087567
1621,Flower,0
1622,Gravel,1803159
1623,Sugar,928016
1624,Fish,0
1625,Flower,607762
1626,Gravel,0
1627,Sugar,0
1628,Fish,0
1629,Flower,267988
1630,Gravel,0
1631,Sugar,0
1632,Fish,299710
1633,Flower,383052
1634,Gravel,212976
1635,Sugar,363274
1636,Fish,195176
1637,Flower,0
1638,Gravel,1874464
1639,Sugar,0
1640,Fish,0
1641,Flower,1439650
1642,Gravel,0
1643,Sugar,279352
1644,Fish,375419
1645,Flower,560444
1646,Gravel,747542
1647,Sugar,289410
1648,Fish,0
1649,Flower,1145895
1650,Gravel,0
1651,Sugar,0
1652,Fish,0
1653,Flower,1043366
1654,Gravel,0
1655,Sugar,139440
1656,Fish,0
1657,Flower,0
1658,Gravel,589217
1659,Sugar,1036160
1660,Fish,0
1661,Flower,0
1662,Gravel,1075824
1663,Sugar,0
1664,Fish,112311
1665,Flower,0
1666,Gravel,1014795
1667,Sugar,1207830
1668,Fish,0
1669,Flower,0
1670,Gravel,344352
1671,Sugar,123624
1672,Fish,0
1673,Flower,0
1674,Gravel,531728
1675,Sugar,0
1676,Fish,0
1677,Flower,0
1678,Gravel,0
1679,Sugar,1984638
1680,Fish,480537
1681,Flower,216234
1682,Gravel,0
1683,Sugar,0
1684,Fish,1070531
1685,Flower,0
1686,Gravel,2545782
1687,Sugar,0
1688,Fish,0
1689,Flower,1483567
1690,Gravel,0
1691,Sugar,0
1692,Fish,647107
1693,Flower,0
1694,Gravel,984831
1695,Sugar,0
1696,Fish,0
1697,Flower,823993
1698,Gravel,0
1699,Sugar,707762
1700,Fish,0
1701,Flower,1283736
1702,Gravel,252166
1703,Sugar,977454
1704,Fish,773915
1705,Flower,0
1706,Gravel,1352484
1707,Sugar,908404
1708,Fish,420276
1709,Flower,0
1710,Gravel,924050
1711,Sugar,893605
1712,Fish,1936468
1713,Flower,571822
1714,Gravel,1647266
1715,Sugar,0
1716,Fish,1351093
1717,Flower,0
1718,Gravel,104126
1719,Sugar,226987
1720,Fish,552693
1721,Flower,640205
1722,Gravel,259408
1723,Sugar,169176
1724,Fish,0
1725,Flower,0
1726,Gravel,0
1727,Sugar,563198
1728,Fish,2323961
1729,Flower,0
1730,Gravel,0
1731,Sugar,300270
1732,Fish,0
1733,Flower,987540
1734,Gravel,320548
1735,Sugar,895477
1736,Fish,0
1737,Flower,0
1738,Gravel,989528
1739,Sugar,0
1740,Fish,0
1741,Flower,0
1742,Gravel,548838
1743,Sugar,1949250
1744,Fish,1490943
1745,Flower,388687
1746,Gravel,0
1747,Sugar,295757
1748,Fish,0
1749,Flower,0
1750,Gravel,2030415
1751,Sugar,122111
1752,Fish,0
1753,Flower,1369173
1754,Gravel,0
1755,Sugar,242560
1756,Fish,457344
1757,Flower,0
1758,Gravel,0
1759,Sugar,472395
1760,Fish,1251147
1761,Flower,0
1762,Gravel,0
1763,Sugar,0
1764,Fish,1148421
1765,Flower,1009016
1766,Gravel,0
1767,Sugar,0
1768,Fish,239812
1769,Flower,875437
1770,Gravel,282502
1771,Sugar,1597432
1772,Fish,0
1773,Flower,0
1774,Gravel,1704996
1775,Sugar,477111
1776,Fish,493924
1777,Flower,362949
1778,Gravel,0
1779,Sugar,214628
1780,Fish,1039063
1781,Flower,0
1782,Gravel,766396
1783,Sugar,921363
1784,Fish,649586
1785,Flower,0
1786,Gravel,0
1787,Sugar,834859
1788,Fish,1808062
1789,Flower,0
1790,Gravel,671917
1791,Sugar,0
1792,Fish,0
1793,Flower,0
1794,Gravel,1877258
1795,Sugar,0
1796,Fish,0
1797,Flower,0
1798,Gravel,0
1799,Sugar,444357
1800,Fish,0
1801,Flower,1397239
1802,Gravel,372549
1803,Sugar,934785
1804,Fish,0
1805,Flower,221337
1806,Gravel,720719
1807,Sugar,966901
1808,Fish,0
1809,Flower,1068158
1810,Gravel,0
1811,Sugar,0
1812,Fish,1073106
1813,Flower,0
1814,Gravel,0
1815,Sugar,0
1816,Fish,0
1817,Flower,0
1818,Gravel,0
1819,Sugar,215040
1820,Fish,479348
1821,Flower,0
1822,Gravel,581149
1823,Sugar,0
1824,Fish,0
1825,Flower,0
1826,Gravel,1538192
1827,Sugar,117623
1828,Fish,666468
1829,Flower,763741
1830,Gravel,0
1831,Sugar,768737
1832,Fish,2307607
1833,Flower,0
1834,Gravel,0
1835,Sugar,238464
1836,Fish,0
1837,Flower,856021
1838,Gravel,0
1839,Sugar,483267
1840,Fish,0
1841,Flower,0
1842,Gravel,0
1843,Sugar,926562
1844,Fish,676838
1845,Flower,0
1846,Gravel,412641
1847,Sugar,1336944
1848,Fish,822167
1849,Flower,0
1850,Gravel,0
1851,Sugar,0
1852,Fish,162776
1853,Flower,0
1854,Gravel,0
1855,Sugar,177338
1856,Fish,585588
1857,Flower,0
1858,Gravel,0
1859,Sugar,830179
1860,Fish,1123575
1861,Flower,0
1862,Gravel,0
1863,Sugar,769167
1864,Fish,911174
1865,Flower,1587527
1866,Gravel,0
1867,Sugar,440590
1868,Fish,0
1869,Flower,689709
1870,Gravel,541061
1871,Sugar,987809
1872,Fish,491831
1873,Flower,344915
1874,Gravel,767735
1875,Sugar,1092400
1876,Fish,0
1877,Flower,1175149
1878,Gravel,0
1879,Sugar,0
1880,Fish,0
1881,Flower,0
1882,Gravel,2558654
1883,Sugar,316270
1884,Fish,0
1885,Flower,0
1886,Gravel,0
1887,Sugar,512516
1888,Fish,0
1889,Flower,727583
1890,Gravel,0
1891,Sugar,0
1892,Fish,1223778
1893,Flower,0
1894,Gravel,0
1895,Sugar,206163
1896,Fish,0
1897,Flower,1926033
1898,Gravel,258300
1899,Sugar,190655
1900,Fish,0
1901,Flower,0
1902,Gravel,399229
1903,Sugar,0
1904,Fish,0
1905,Flower,803744
1906,Gravel,313016
1907,Sugar,0
1908,Fish,2552763
1909,Flower,0
1910,Gravel,954453
1911,Sugar,0
1912,Fish,725668
1913,Flower,0
1914,Gravel,877218
1915,Sugar,191142
1916,Fish,0
1917,Flower,0
1918,Gravel,455455
1919,Sugar,0
1920,Fish,766033
1921,Flower,0
1922,Gravel,0
1923,Sugar,639098
1924,Fish,0
1925,Flower,0
1926,Gravel,978147
1927,Sugar,168581
1928,Fish,993165
1929,Flower,0
1930,Gravel,172120
1931,Sugar,704374
1932,Fish,0
1933,Flower,932941
1934,Gravel,0
1935,Sugar,0
1936,Fish,228625
1937,Flower,287789
1938,Gravel,281596
1939,Sugar,769254
1940,Fish,824987
1941,Flower,0
1942,Gravel,0
1943,Sugar,0
1944,Fish,0
1945,Flower,0
1946,Gravel,467334
1947,Sugar,2491552
1948,Fish,364151
1949,Flower,0
1950,Gravel,0
1951,Sugar,574197
1952,Fish,927979
1953,Flower,0
1954,Gravel,0
1955,Sugar,0
1956,Fish,0
1957,Flower,0
1958,Gravel,183034
1959,Sugar,0
1960,Fish,217156
1961,Flower,1002733
1962,Gravel,0
1963,Sugar,1744680
1964,Fish,1725433
1965,Flower,0
1966,Gravel,523765
1967,Sugar,227356
1968,Fish,507906
1969,Flower,0
1970,Gravel,0
1971,Sugar,632374
1972,Fish,0
1973,Flower,1375938
1974,Gravel,0
1975,Sugar,403302
1976,Fish,0
1977,Flower,0
1978,Gravel,1468351
1979,Sugar,315120
1980,Fish,0
1981,Flower,0
1982,Gravel,1643711
1983,Sugar,904219
1984,Fish,0
1985,Flower,0
1986,Gravel,463936
1987,Sugar,668584
1988,Fish,0
1989,Flower,0
1990,Gravel,585037
1991,Sugar,563811
1992,Fish,624996
1993,Flower,0
1994,Gravel,2605406
1995,Sugar,149733
1996,Fish,0
1997,Flower,1359528
1998,Gravel,544218
1999,Sugar,0
2000,Fish,0
2001,Flower,0
2002,Gravel,1447116
2003,Sugar,906358
2004,Fish,1466059
2005,Flower,0
2006,Gravel,0
2007,Sugar,175853
2008,Fish,495245
2009,Flower,0
2010,Gravel,403918
2011,Sugar,0
2012,Fish,1164110
2013,Flower,0
2014,Gravel,419756
2015,Sugar,874082
2016,Fish,315744
2017,Flower,1102870
2018,Gravel,947647
2019,Sugar,181007
2020,Fish,0
2021,Flower,0
2022,Gravel,989756
2023,Sugar,1064500
2024,Fish,891114
2025,Flower,456632
2026,Gravel,0
2027,Sugar,727066
2028,Fish,1270869
2029,Flower,380067
2030,Gravel,379070
2031,Sugar,0
2032,Fish,0
2033,Flower,769742
2034,Gravel,1535775
2035,Sugar,1048550
2036,Fish,1180296
2037,Flower,501260
2038,Gravel,440393
2039,Sugar,254305
2040,Fish,0
2041,Flower,0
2042,Gravel,1504234
2043,Sugar,1565584
2044,Fish,0
2045,Flower,1150520
2046,Gravel,0
2047,Sugar,675990
2048,Fish,721453
2049,Flower,0
2050,Gravel,1335492
2051,Sugar,282744
2052,Fish,0
2053,Flower,0
2054,Gravel,0
2055,Sugar,1357568
2056,Fish,1094696
2057,Flower,0
2058,Gravel,999006
2059,Sugar,468973
2060,Fish,0
2061,Flower,0
2062,Gravel,1374873
2063,Sugar,0
2064,Fish,0
2065,Flower,0
2066,Gravel,461028
2067,Sugar,176670
2068,Fish,0
2069,Flower,0
2070,Gravel,0
2071,Sugar,772380
2072,Fish,629346
2073,Flower,0
2074,Gravel,996156
2075,Sugar,0
2076,Fish,0
2077,Flower,0
2078,Gravel,1374189
2079,Sugar,816399
2080,Fish,0
2081,Flower,0
2082,Gravel,393387
2083,Sugar,0
2084,Fish,0
2085,Flower,1094490
2086,Gravel,625974
2087,Sugar,836849
2088,Fish,0
2089,Flower,0
2090,Gravel,355637
2091,Sugar,627038
2092,Fish,0
2093,Flower,0
2094,Gravel,1338261
2095,Sugar,1535485
2096,Fish,1145091
2097,Flower,0
2098,Gravel,0
2099,Sugar,0
2100,Fish,0
2101,Flower,2348988
2102,Gravel,0
2103,Sugar,110432
2104,Fish,0
2105,Flower,0
2106,Gravel,0
2107,Sugar,2574195
2108,Fish,1303710
2109,Flower,0
2110,Gravel,1446950
2111,Sugar,574806
2112,Fish,0
2113,Flower,507288
2114,Gravel,0
2115,Sugar,92191
2116,Fish,541989
2117,Flower,1010554
2118,Gravel,0
2119,Sugar,525938
2120,Fish,234884
2121,Flower,1550590
2122,Gravel,0
2123,Sugar,0
2124,Fish,0
2125,Flower,340580
2126,Gravel,2558019
2127,Sugar,669645
2128,Fish,1108468
2129,Flower,162395
2130,Gravel,0
2131,Sugar,1027343
2132,Fish,2011829
2133,Flower,584444
2134,Gravel,654118
2135,Sugar,0
2136,Fish,768516
2137,Flower,0
2138,Gravel,226083
2139,Sugar,1233576
2140,Fish,312395
2141,Flower,0
2142,Gravel,657357
2143,Sugar,1133481
2144,Fish,0
2145,Flower,332272
2146,Gravel,0
2147,Sugar,0
2148,Fish,0
2149,Flower,0
2150,Gravel,445824
2151,Sugar,1346078
2152,Fish,1604941
2153,Flower,676834
2154,Gravel,1148957
2155,Sugar,172458
2156,Fish,0
2157,Flower,586235
2158,Gravel,0
2159,Sugar,0
2160,Fish,0
2161,Flower,1087371
2162,Gravel,0
2163,Sugar,447016
2164,Fish,0
2165,Flower,0
2166,Gravel,0
2167,Sugar,945036
2168,Fish,0
2169,Flower,0
2170,Gravel,1225422
2171,Sugar,936809
2172,Fish,0
2173,Flower,0
2174,Gravel,0
2175,Sugar,246714
2176,Fish,1240314
2177,Flower,0
2178,Gravel,192420
2179,Sugar,1509483
2180,Fish,2092996
2181,Flower,503401
2182,Gravel,0
2183,Sugar,159768
2184,Fish,0
2185,Flower,0
2186,Gravel,2586017
2187,Sugar,324996
2188,Fish,0
2189,Flower,578863
2190,Gravel,548087
2191,Sugar,984537
2192,Fish,0
2193,Flower,0
2194,Gravel,0
2195,Sugar,268586
2196,Fish,753332
2197,Flower,0
2198,Gravel,0
2199,Sugar,524846
2200,Fish,412233
2201,Flower,0
2202,Gravel,331702
2203,Sugar,1107200
2204,Fish,2013954
2205,Flower,0
2206,Gravel,662087
2207,Sugar,0
2208,Fish,988529
2209,Flower,743232
2210,Gravel,246950
2211,Sugar,0
2212,Fish,0
2213,Flower,645929
2214,Gravel,0
2215,Sugar,967279
2216,Fish,1825423
2217,Flower,0
2218,Gravel,0
2219,Sugar,585989
2220,Fish,2430709
2221,Flower,0
2222,Gravel,1378903
2223,Sugar,463398
2224,Fish,1208865
2225,Flower,474605
2226,Gravel,146146
2227,Sugar,0
2228,Fish,370111
2229,Flower,510179
2230,Gravel,0
2231,Sugar,459798
2232,Fish,537648
2233,Flower,0
2234,Gravel,0
2235,Sugar,553756
2236,Fish,747476
2237,Flower,0
2238,Gravel,1484652
2239,Sugar,686471
2240,Fish,742558
2241,Flower,476321
2242,Gravel,590258
2243,Sugar,0
2244,Fish,0
2245,Flower,2173970
2246,Gravel,0
2247,Sugar,0
2248,Fish,1111750
2249,Flower,310275
2250,Gravel,0
2251,Sugar,962502
2252,Fish,528746
2253,Flower,0
2254,Gravel,632758
2255,Sugar,369885
2256,Fish,869767
2257,Flower,0
2258,Gravel,1149012
2259,Sugar,357899
2260,Fish,0
2261,Flower,566836
2262,Gravel,302535
2263,Sugar,449597
2264,Fish,0
2265,Flower,0
2266,Gravel,0
2267,Sugar,312304
2268,Fish,420992
2269,Flower,0
2270,Gravel,0
2271,Sugar,0
2272,Fish,0
2273,Flower,0
2274,Gravel,473910
2275,Sugar,1418232
2276,Fish,0
2277,Flower,0
2278,Gravel,1024817
2279,Sugar,414868
2280,Fish,0
2281,Flower,382625
2282,Gravel,0
2283,Sugar,0
2284,Fish,0
2285,Flower,0
2286,Gravel,445257
2287,Sugar,0
2288,Fish,518279
2289,Flower,709402
2290,Gravel,222969
2291,Sugar,733364
2292,Fish,546087
2293,Flower,0
2294,Gravel,0
2295,Sugar,0
2296,Fish,680260
2297,Flower,1518577
2298,Gravel,0
2299,Sugar,0
2300,Fish,0
2301,Flower,0
2302,Gravel,445187
2303,Sugar,0
2304,Fish,738520
2305,Flower,0
2306,Gravel,0
2307,Sugar,778668
2308,Fish,533609
2309,Flower,502470
2310,Gravel,0
2311,Sugar,591226
2312,Fish,0
2313,Flower,0
2314,Gravel,0
2315,Sugar,255138
2316,Fish,1705345
2317,Flower,318785
2318,Gravel,0
2319,Sugar,478482
2320,Fish,561579
2321,Flower,677868
2322,Gravel,0
2323,Sugar,0
2324,Fish,2101097
2325,Flower,1457801
2326,Gravel,0
2327,Sugar,530429
2328,Fish,0
2329,Flower,0
2330,Gravel,140277
2331,Sugar,452090
2332,Fish,0
2333,Flower,2478423
2334,Gravel,920997
2335,Sugar,0
2336,Fish,507595
2337,Flower,0
2338,Gravel,801180
2339,Sugar,1244065
2340,Fish,753337
2341,Flower,331148
2342,Gravel,422912
2343,Sugar,360401
2344,Fish,518485
2345,Flower,0
2346,Gravel,2101229
2347,Sugar,0
2348,Fish,1546889
2349,Flower,0
2350,Gravel,0
2351,Sugar,731395
2352,Fish,640456
2353,Flower,1653260
2354,Gravel,0
2355,Sugar,374783
2356,Fish,0
2357,Flower,0
2358,Gravel,233274
2359,Sugar,218194
2360,Fish,0
2361,Flower,0
2362,Gravel,1950892
2363,Sugar,760737
2364,Fish,0
2365,Flower,0
2366,Gravel,0
2367,Sugar,887451
2368,Fish,0
2369,Flower,342301
2370,Gravel,0
2371,Sugar,920503
2372,Fish,1450247
2373,Flower,308730
2374,Gravel,755504
2375,Sugar,910159
2376,Fish,1152131
2377,Flower,1259530
2378,Gravel,1126695
2379,Sugar,0
2380,Fish,442354
2381,Flower,0
2382,Gravel,230912
2383,Sugar,123808
2384,Fish,0
2385,Flower,0
2386,Gravel,497316
2387,Sugar,626853
2388,Fish,382347
2389,Flower,0
2390,Gravel,399306
2391,Sugar,463496
2392,Fish,1665841
2393,Flower,0
2394,Gravel,0
2395,Sugar,0
2396,Fish,934907
2397,Flower,962257
2398,Gravel,0
2399,Sugar,0
2400,Fish,0
2401,Flower,0
2402,Gravel,0
2403,Sugar,494937
2404,Fish,0
2405,Flower,635492
2406,Gravel,0
2407,Sugar,0
2408,Fish,1218747
2409,Flower,0
2410,Gravel,2162822
2411,Sugar,735940
2412,Fish,523252
2413,Flower,1851839
2414,Gravel,0
2415,Sugar,0
2416,Fish,0
2417,Flower,0
2418,Gravel,348897
2419,Sugar,465830
2420,Fish,429545
2421,Flower,356610
2422,Gravel,0
2423,Sugar,1241955
2424,Fish,0
2425,Flower,0
2426,Gravel,1164548
2427,Sugar,1019454
2428,Fish,172407
2429,Flower,272088
2430,Gravel,0
2431,Sugar,0
2432,Fish,0
2433,Flower,0
2434,Gravel,161695
2435,Sugar,362694
2436,Fish,0
2437,Flower,0
2438,Gravel,198112
2439,Sugar,1231131
2440,Fish,0
2441,Flower,1022541
2442,Gravel,751464
2443,Sugar,0
2444,Fish,1841650
2445,Flower,0
2446,Gravel,700181
2447,Sugar,1284340
2448,Fish,0
2449,Flower,608724
2450,Gravel,721107
2451,Sugar,530901
2452,Fish,1430227
2453,Flower,0
2454,Gravel,0
2455,Sugar,89077
2456,Fish,438127
2457,Flower,0
2458,Gravel,786179
2459,Sugar,159567
2460,Fish,0
2461,Flower,114274
2462,Gravel,0
2463,Sugar,384125
2464,Fish,513614
2465,Flower,662271
2466,Gravel,0
2467,Sugar,422465
2468,Fish,905695
2469,Flower,1080016
2470,Gravel,815107
2471,Sugar,0
2472,Fish,504194
2473,Flower,1245823
2474,Gravel,0
2475,Sugar,384787
2476,Fish,1437238
2477,Flower,0
2478,Gravel,0
2479,Sugar,0
2480,Fish,0
2481,Flower,0
2482,Gravel,785637
2483,Sugar,478173
2484,Fish,1574874
2485,Flower,0
2486,Gravel,629081
2487,Sugar,740380
2488,Fish,802380
2489,Flower,0
2490,Gravel,939036
2491,Sugar,247935
2492,Fish,0
2493,Flower,0
2494,Gravel,543010
2495,Sugar,372742
2496,Fish,980098
2497,Flower,0
2498,Gravel,0
2499,Sugar,233966
2500,Fish,2048205
2501,Flower,0
2502,Gravel,0
2503,Sugar,0
2504,Fish,0
2505,Flower,996579
2506,Gravel,0
2507,Sugar,0
2508,Fish,1989662
2509,Flower,0
2510,Gravel,0
2511,Sugar,0
2512,Fish,1038987
2513,Flower,740472
2514,Gravel,0
2515,Sugar,0
2516,Fish,0
2517,Flower,380387
2518,Gravel,0
2519,Sugar,0
2520,Fish,0
2521,Flower,941526
2522,Gravel,419595
2523,Sugar,311754
2524,Fish,583398
2525,Flower,422650
2526,Gravel,803290
2527,Sugar,305391
2528,Fish,0
2529,Flower,0
2530,Gravel,0
2531,Sugar,571675
2532,Fish,0
2533,Flower,0
2534,Gravel,0
2535,Sugar,962107
2536,Fish,0
2537,Flower,0
2538,Gravel,181259
2539,Sugar,1243779
2540,Fish,599094
2541,Flower,945034
2542,Gravel,0
2543,Sugar,164343
2544,Fish,0
2545,Flower,0
2546,Gravel,1339322
2547,Sugar,454638
2548,Fish,0
2549,Flower,0
2550,Gravel,0
2551,Sugar,682727
2552,Fish,527394
2553,Flower,1861703
2554,Gravel,0
2555,Sugar,0
2556,Fish,0
2557,Flower,923071
2558,Gravel,0
2559,Sugar,552332
2560,Fish,0
2561,Flower,402331
2562,Gravel,634092
2563,Sugar,253400
2564,Fish,351480
2565,Flower,0
2566,Gravel,0
2567,Sugar,1691559
2568,Fish,409494
2569,Flower,343334
2570,Gravel,1008691
2571,Sugar,160314
2572,Fish,1283874
2573,Flower,0
2574,Gravel,434619
2575,Sugar,132750
2576,Fish,463320
2577,Flower,0
2578,Gravel,0
2579,Sugar,0
2580,Fish,0
2581,Flower,0
2582,Gravel,759399
2583,Sugar,0
2584,Fish,1112392
2585,Flower,1024039
2586,Gravel,1365833
2587,Sugar,0
2588,Fish,1111592
2589,Flower,1124024
2590,Gravel,736292
2591,Sugar,740370
2592,Fish,0
2593,Flower,460635
2594,Gravel,963039
2595,Sugar,1109987
2596,Fish,711099
2597,Flower,0
2598,Gravel,452598
2599,Sugar,303839
2600,Fish,0
2601,Flower,0
2602,Gravel,0
2603,Sugar,677554
2604,Fish,830513
2605,Flower,455777
2606,Gravel,481323
2607,Sugar,0
2608,Fish,980439
2609,Flower,23353
2610,Gravel,185779
2611,Sugar,1240451
2612,Fish,693152
2613,Flower,988766
2614,Gravel,314670
2615,Sugar,0
2616,Fish,0
2617,Flower,722049
2618,Gravel,476168
2619,Sugar,393361
2620,Fish,888942
2621,Flower,0
2622,Gravel,717504
2623,Sugar,0
2624,Fish,0
2625,Flower,0
2626,Gravel,320474
2627,Sugar,720947
2628,Fish,308550
2629,Flower,308577
2630,Gravel,642459
2631,Sugar,442620
2632,Fish,971361
2633,Flower,1514050
2634,Gravel,230277
2635,Sugar,0
2636,Fish,0
2637,Flower,245143
2638,Gravel,0
2639,Sugar,778272
2640,Fish,0
2641,Flower,0
2642,Gravel,508545
2643,Sugar,803355
2644,Fish,939809
2645,Flower,0
2646,Gravel,229158
2647,Sugar,0
2648,Fish,0
2649,Flower,0
2650,Gravel,0
2651,Sugar,269676
2652,Fish,0
2653,Flower,0
2654,Gravel,0
2655,Sugar,212464
2656,Fish,328118
2657,Flower,0
2658,Gravel,169334
2659,Sugar,552636
2660,Fish,0
2661,Flower,1405413
2662,Gravel,0
2663,Sugar,473467
2664,Fish,703292
2665,Flower,0
2666,Gravel,88470
2667,Sugar,198606
2668,Fish,0
2669,Flower,2288338
2670,Gravel,0
2671,Sugar,422700
2672,Fish,0
2673,Flower,0
2674,Gravel,0
2675,Sugar,1561197
2676,Fish,0
2677,Flower,468414
2678,Gravel,988522
2679,Sugar,888982
2680,Fish,0
2681,Flower,0
2682,Gravel,0
2683,Sugar,1534797
2684,Fish,550521
2685,Flower,0
2686,Gravel,2281569
2687,Sugar,1609416
2688,Fish,181305
2689,Flower,1613986
2690,Gravel,0
2691,Sugar,0
2692,Fish,1317189
2693,Flower,0
2694,Gravel,474778
2695,Sugar,410790
2696,Fish,636732
2697,Flower,1447881
2698,Gravel,0
2699,Sugar,220585
2700,Fish,0
2701,Flower,443211
2702,Gravel,334935
2703,Sugar,0
2704,Fish,1115840
2705,Flower,0
2706,Gravel,0
2707,Sugar,0
2708,Fish,0
2709,Flower,0
2710,Gravel,539448
2711,Sugar,605441
2712,Fish,0
2713,Flower,88755
2714,Gravel,462761
2715,Sugar,330239
2716,Fish,1295344
2717,Flower,0
2718,Gravel,1705695
2719,Sugar,567600
2720,Fish,0
2721,Flower,1244721
2722,Gravel,0
2723,Sugar,918512
2724,Fish,248592
2725,Flower,0
2726,Gravel,0
2727,Sugar,743592
2728,Fish,759459
2729,Flower,0
2730,Gravel,0
2731,Sugar,1314368
2732,Fish,548282
2733,Flower,0
2734,Gravel,0
2735,Sugar,983615
2736,Fish,865863
2737,Flower,929269
2738,Gravel,1076456
2739,Sugar,277604
2740,Fish,0
2741,Flower,837184
2742,Gravel,678925
2743,Sugar,256998
2744,Fish,0
2745,Flower,0
2746,Gravel,463980
2747,Sugar,431802
2748,Fish,1601427
2749,Flower,66600
2750,Gravel,0
2751,Sugar,160650
2752,Fish,1550410
2753,Flower,881531
2754,Gravel,0
2755,Sugar,0
2756,Fish,0
2757,Flower,914064
2758,Gravel,564827
2759,Sugar,518925
2760,Fish,902590
2761,Flower,0
2762,Gravel,947332
2763,Sugar,0
2764,Fish,0
2765,Flower,702565
2766,Gravel,1524970
2767,Sugar,451087
2768,Fish,0
2769,Flower,1023551
2770,Gravel,0
2771,Sugar,415853
2772,Fish,0
2773,Flower,0
2774,Gravel,0
2775,Sugar,1178415
2776,Fish,0
2777,Flower,0
2778,Gravel,1755414
2779,Sugar,0
2780,Fish,510062
2781,Flower,2058490
2782,Gravel,161376
2783,Sugar,0
2784,Fish,868338
2785,Flower,0
2786,Gravel,1544482
2787,Sugar,747524
2788,Fish,0
2789,Flower,1522719
2790,Gravel,0
2791,Sugar,0
2792,Fish,0
2793,Flower,506974
2794,Gravel,1145648
2795,Sugar,1610619
2796,Fish,0
2797,Flower,0
2798,Gravel,2737346
2799,Sugar,438156
2800,Fish,528321
2801,Flower,0
2802,Gravel,465885
2803,Sugar,596847
2804,Fish,0
2805,Flower,0
2806,Gravel,1411345
2807,Sugar,853775
2808,Fish,657465
2809,Flower,529339
2810,Gravel,0
2811,Sugar,0
2812,Fish,0
2813,Flower,1068211
2814,Gravel,0
2815,Sugar,911094
2816,Fish,0
2817,Flower,948185
2818,Gravel,0
2819,Sugar,0
2820,Fish,0
2821,Flower,713649
2822,Gravel,0
2823,Sugar,1153288
2824,Fish,0
2825,Flower,995049
2826,Gravel,826928
2827,Sugar,0
2828,Fish,0
2829,Flower,0
2830,Gravel,1740818
2831,Sugar,0
2832,Fish,361656
2833,Flower,0
